review_id,order_id,product_id,user_id,rating,review_text,review_date
R00005301,O00002556,P000326,U000078,4,Highly recommend this brand.,2024-02-19T12:02:04.540773
R00014544,O00006973,P000318,U000482,5,Color was different from images.,2025-11-07T04:19:36.103671
R00003446,O00001658,P000241,U000555,3,Value for money.,2025-05-11T00:51:02.878031
R00011919,O00005716,P000296,U000004,5,Highly recommend this brand.,2025-10-26T19:31:09.474957
R00001173,O00000556,P000354,U000184,4,Value for money.,2025-01-13T17:58:41.057415
R00008190,O00003947,P000232,U000469,3,Item arrived damaged.,2025-09-01T12:21:05.537419
R00011477,O00005503,P000280,U000389,5,Fast shipping and good packaging.,2024-11-29T22:39:17.167079
R00013566,O00006501,P000186,U000924,4,Decent product for the price.,2025-02-26T03:54:19.961823
R00000599,O00000281,P000408,U000577,4,"Not as expected, quality is poor.",2024-01-12T01:02:34.473878
R00000658,O00000306,P000039,U000547,4,Item arrived damaged.,2024-11-20T10:58:42.943231
R00009610,O00004637,P000278,U000032,3,Item arrived damaged.,2024-11-05T09:36:18.676517
R00012414,O00005954,P000195,U000539,3,Works perfectly!,2024-02-19T08:41:25.733947
R00014266,O00006840,P000174,U000955,4,Color was different from images.,2024-04-12T09:48:08.885104
R00015206,O00007282,P000027,U000651,5,Works perfectly!,2024-07-27T05:30:28.359857
R00013003,O00006239,P000231,U000173,4,"Not as expected, quality is poor.",2025-07-10T22:46:06.710228
R00009128,O00004417,P000399,U000323,5,Item arrived damaged.,2024-03-23T06:48:21.083056
R00014092,O00006755,P000301,U000376,3,Customer service was helpful.,2024-07-19T22:27:27.043534
R00016357,O00007795,P000201,U000307,4,Customer service was helpful.,2025-02-25T21:05:00.457395
R00000777,O00000360,P000303,U000765,4,Highly recommend this brand.,2024-05-24T12:30:58.150159
R00010290,O00004951,P000389,U000599,4,Works perfectly!,2025-06-15T09:00:01.807021
R00001484,O00000707,P000022,U000508,3,Fast shipping and good packaging.,2024-08-27T17:10:54.581007
R00006524,O00003148,P000141,U000988,3,"Excellent product, will buy again.",2024-11-09T05:14:04.453790
R00011482,O00005505,P000286,U000533,4,"Not as expected, quality is poor.",2025-08-05T09:40:07.827931
R00014591,O00006988,P000368,U000215,4,Item arrived damaged.,2025-09-13T01:09:51.112462
R00012658,O00006068,P000310,U000100,3,Item arrived damaged.,2024-10-24T01:09:24.714692
R00016557,O00007885,P000198,U000283,3,Color was different from images.,2024-07-29T02:30:03.464880
R00001415,O00000674,P000335,U000188,3,Fast shipping and good packaging.,2025-08-17T02:10:39.823167
R00011237,O00005389,P000124,U000364,4,Fast shipping and good packaging.,2024-09-14T19:05:38.972300
R00011382,O00005459,P000439,U000188,3,Decent product for the price.,2024-02-05T22:36:13.476321
R00016364,O00007797,P000462,U000158,4,Item arrived damaged.,2025-01-10T21:59:42.385700
R00014382,O00006898,P000050,U000549,4,Works perfectly!,2024-06-17T11:48:02.891613
R00014801,O00007086,P000431,U000941,4,Works perfectly!,2025-05-29T02:23:43.226269
R00001968,O00000947,P000039,U000498,5,Item arrived damaged.,2024-09-16T15:40:42.794548
R00000405,O00000189,P000392,U000775,3,Works perfectly!,2024-02-15T11:24:26.915289
R00006913,O00003339,P000198,U000047,3,"Excellent product, will buy again.",2025-02-03T20:04:47.299619
R00014654,O00007019,P000207,U000755,4,"Not as expected, quality is poor.",2025-05-28T07:11:29.148321
R00002325,O00001107,P000087,U000983,4,Value for money.,2025-05-17T18:48:44.362328
R00001286,O00000609,P000016,U000726,4,Value for money.,2025-03-15T16:57:27.318925
R00004065,O00001949,P000331,U000813,3,Value for money.,2025-09-03T05:47:44.269750
R00011933,O00005721,P000121,U000533,5,"Not as expected, quality is poor.",2025-03-09T10:54:44.681895
R00015263,O00007307,P000330,U000254,3,Customer service was helpful.,2024-08-31T12:20:33.450421
R00014237,O00006826,P000449,U000907,4,Decent product for the price.,2025-06-02T10:14:17.331873
R00009252,O00004478,P000353,U000369,3,Decent product for the price.,2025-03-13T07:42:49.592911
R00011087,O00005310,P000222,U000367,4,Item arrived damaged.,2024-11-28T09:38:39.071872
R00009062,O00004387,P000182,U000219,4,Decent product for the price.,2024-10-27T01:14:00.899303
R00008034,O00003867,P000198,U000409,3,"Not as expected, quality is poor.",2025-08-04T22:51:42.563824
R00004875,O00002337,P000147,U000082,3,Fast shipping and good packaging.,2024-06-28T16:37:03.715640
R00014604,O00006996,P000426,U000036,1,"Not as expected, quality is poor.",2024-03-04T09:27:37.270601
R00007096,O00003423,P000209,U000917,3,Value for money.,2025-02-19T18:33:48.004139
R00004495,O00002143,P000197,U000755,3,"Excellent product, will buy again.",2024-01-19T00:09:52.105561
R00003018,O00001450,P000031,U000678,2,Works perfectly!,2025-09-26T06:27:32.091679
R00001420,O00000675,P000211,U000301,3,Customer service was helpful.,2025-10-24T14:56:16.670877
R00005407,O00002601,P000212,U000198,4,Fast shipping and good packaging.,2025-09-20T18:20:43.074500
R00009425,O00004558,P000217,U000634,3,"Excellent product, will buy again.",2025-01-09T12:57:35.562308
R00001740,O00000834,P000340,U000478,3,Decent product for the price.,2024-01-02T16:42:50.417159
R00008025,O00003861,P000356,U000508,4,Customer service was helpful.,2024-05-02T08:49:57.715874
R00010778,O00005178,P000400,U000835,4,Decent product for the price.,2025-07-02T06:45:49.722241
R00005370,O00002587,P000359,U000638,3,Customer service was helpful.,2024-08-22T19:12:12.375755
R00001564,O00000747,P000235,U000711,4,Fast shipping and good packaging.,2025-05-13T08:49:06.432257
R00010701,O00005139,P000219,U000267,3,"Excellent product, will buy again.",2025-10-31T11:29:02.353407
R00007741,O00003727,P000065,U000249,4,Customer service was helpful.,2025-07-22T21:54:03.823735
R00006356,O00003064,P000023,U000243,4,Value for money.,2025-06-18T17:57:09.462029
R00013910,O00006673,P000489,U000768,4,Value for money.,2024-07-04T10:09:02.898740
R00010705,O00005141,P000441,U000873,4,Value for money.,2024-07-16T08:48:38.478335
R00006061,O00002909,P000332,U000634,5,"Excellent product, will buy again.",2025-04-12T09:48:28.876907
R00003960,O00001901,P000100,U000245,3,Value for money.,2025-08-21T12:04:45.563683
R00002847,O00001371,P000163,U000005,3,Item arrived damaged.,2024-09-30T03:24:16.126050
R00003733,O00001791,P000294,U000617,3,"Not as expected, quality is poor.",2024-04-06T05:25:59.215420
R00012300,O00005906,P000277,U000837,3,Highly recommend this brand.,2024-12-30T21:02:04.514700
R00009791,O00004713,P000482,U000806,4,Color was different from images.,2025-01-01T14:03:04.854687
R00004741,O00002265,P000102,U000575,4,Color was different from images.,2025-01-26T16:50:03.726832
R00008468,O00004085,P000177,U000110,4,Customer service was helpful.,2024-07-24T16:07:40.794501
R00002715,O00001303,P000138,U000614,4,Highly recommend this brand.,2025-05-31T10:32:40.127222
R00003187,O00001527,P000393,U000289,5,"Excellent product, will buy again.",2025-10-16T09:13:16.263096
R00015333,O00007340,P000026,U000613,3,Color was different from images.,2024-02-15T05:10:28.065746
R00000613,O00000289,P000415,U000013,3,Decent product for the price.,2025-09-24T19:17:09.753079
R00000458,O00000212,P000459,U000931,5,Fast shipping and good packaging.,2024-07-07T18:42:23.279084
R00007066,O00003410,P000001,U000314,3,Decent product for the price.,2025-05-15T03:37:35.881183
R00016712,O00007958,P000273,U000651,4,Value for money.,2025-04-20T21:32:19.516011
R00014767,O00007073,P000306,U000109,3,Decent product for the price.,2024-09-12T16:09:32.541543
R00000941,O00000441,P000343,U000977,3,Value for money.,2024-11-25T19:49:25.246874
R00004972,O00002385,P000004,U000833,3,Color was different from images.,2025-01-31T21:32:32.232324
R00000513,O00000237,P000041,U000078,3,Color was different from images.,2024-05-15T09:55:32.195672
R00012210,O00005858,P000396,U000954,4,Highly recommend this brand.,2024-09-01T14:19:50.167469
R00001510,O00000718,P000279,U000665,5,Item arrived damaged.,2024-03-19T06:55:16.728470
R00003875,O00001860,P000436,U000434,4,"Excellent product, will buy again.",2025-04-21T12:44:11.160618
R00010590,O00005087,P000139,U000312,3,"Excellent product, will buy again.",2025-02-06T10:31:16.710275
R00002250,O00001074,P000108,U000841,5,"Excellent product, will buy again.",2024-12-25T18:32:20.994287
R00013110,O00006284,P000407,U000594,5,Customer service was helpful.,2024-11-15T02:59:42.260932
R00016259,O00007752,P000177,U000571,4,Highly recommend this brand.,2025-07-17T13:08:02.794641
R00000568,O00000267,P000112,U000441,3,Highly recommend this brand.,2024-05-26T03:22:52.311335
R00003134,O00001501,P000023,U000190,4,Fast shipping and good packaging.,2024-04-01T15:57:31.729028
R00007554,O00003638,P000002,U000097,1,Works perfectly!,2025-04-15T17:33:05.216741
R00001545,O00000736,P000294,U000183,3,Item arrived damaged.,2024-07-17T00:38:57.086532
R00000772,O00000358,P000295,U000793,5,Customer service was helpful.,2025-02-02T21:12:06.843714
R00007840,O00003775,P000372,U000647,3,Color was different from images.,2024-07-14T05:22:15.518732
R00001703,O00000816,P000359,U000116,5,Value for money.,2024-10-28T12:22:26.389288
R00009051,O00004382,P000368,U000946,4,Works perfectly!,2025-03-21T00:45:59.579702
R00014491,O00006951,P000164,U000539,4,Customer service was helpful.,2024-10-17T15:34:59.647474
R00006153,O00002960,P000046,U000118,5,Works perfectly!,2024-12-17T11:04:44.051244
R00000074,O00000036,P000264,U000580,4,Customer service was helpful.,2024-02-05T09:48:56.533294
R00011921,O00005717,P000057,U000377,3,"Excellent product, will buy again.",2024-12-27T09:10:18.329990
R00006418,O00003094,P000433,U000160,4,"Not as expected, quality is poor.",2024-09-12T19:11:20.295368
R00001493,O00000711,P000427,U000521,4,Value for money.,2024-02-05T07:02:15.458563
R00013099,O00006278,P000124,U000453,5,"Not as expected, quality is poor.",2024-03-09T08:02:41.846589
R00015865,O00007581,P000191,U000936,3,Fast shipping and good packaging.,2025-04-21T13:11:43.981525
R00016245,O00007746,P000251,U000055,4,Works perfectly!,2024-11-24T14:37:41.883310
R00002561,O00001218,P000163,U000041,5,Works perfectly!,2024-06-15T08:30:54.406359
R00011393,O00005462,P000424,U000739,3,Fast shipping and good packaging.,2024-08-01T10:07:04.220534
R00008161,O00003929,P000454,U000535,4,"Excellent product, will buy again.",2025-02-02T06:59:21.229634
R00009630,O00004645,P000248,U000270,3,"Not as expected, quality is poor.",2024-08-10T00:10:54.266093
R00008681,O00004195,P000420,U000286,5,Value for money.,2025-10-03T19:26:24.971213
R00016497,O00007858,P000338,U000253,4,Works perfectly!,2024-06-20T02:48:04.113174
R00008063,O00003883,P000040,U000951,4,Fast shipping and good packaging.,2024-10-23T06:19:49.160970
R00009312,O00004510,P000497,U000282,2,Item arrived damaged.,2024-12-31T20:16:22.146526
R00006274,O00003020,P000325,U000276,3,Fast shipping and good packaging.,2024-04-26T20:20:57.607436
R00009729,O00004682,P000457,U000995,4,Color was different from images.,2024-03-12T01:22:16.683311
R00005100,O00002456,P000066,U000189,4,Item arrived damaged.,2025-07-01T07:52:55.238156
R00005905,O00002844,P000288,U000832,2,Color was different from images.,2024-11-28T08:17:31.478802
R00012213,O00005859,P000008,U000562,5,Color was different from images.,2025-01-10T04:13:50.978237
R00008651,O00004173,P000369,U000742,5,Customer service was helpful.,2025-01-10T08:58:48.878102
R00008527,O00004112,P000230,U000381,4,Fast shipping and good packaging.,2024-03-07T13:34:08.873169
R00015036,O00007197,P000047,U000715,4,Highly recommend this brand.,2025-02-24T18:07:45.727978
R00009255,O00004481,P000481,U000466,2,"Excellent product, will buy again.",2024-10-04T06:52:05.814313
R00013826,O00006634,P000482,U000507,4,Color was different from images.,2024-12-24T18:16:56.583140
R00016726,O00007966,P000072,U000094,4,Highly recommend this brand.,2024-10-16T11:59:05.225010
R00004632,O00002210,P000328,U000050,3,Works perfectly!,2024-03-29T03:35:39.193983
R00004508,O00002151,P000148,U000798,2,Color was different from images.,2025-06-04T12:20:51.734998
R00001369,O00000656,P000351,U000508,5,Item arrived damaged.,2025-07-27T20:11:43.845228
R00005276,O00002545,P000022,U000216,3,Item arrived damaged.,2024-10-05T01:51:41.781613
R00008500,O00004097,P000202,U000755,4,"Excellent product, will buy again.",2025-01-09T18:35:16.197099
R00010275,O00004946,P000495,U000529,4,Fast shipping and good packaging.,2025-07-27T02:11:16.330530
R00003603,O00001729,P000149,U000680,3,"Not as expected, quality is poor.",2024-04-07T16:00:22.348673
R00007202,O00003471,P000211,U000909,3,Item arrived damaged.,2024-10-19T14:59:25.999606
R00013164,O00006310,P000404,U000926,2,Decent product for the price.,2025-01-30T11:30:07.760646
R00005955,O00002867,P000352,U000962,4,Value for money.,2024-05-15T09:05:50.448738
R00009410,O00004555,P000022,U000854,2,Value for money.,2025-09-24T08:33:16.584746
R00007684,O00003703,P000324,U000841,4,"Not as expected, quality is poor.",2025-05-08T11:54:52.076387
R00008662,O00004182,P000400,U000773,5,"Not as expected, quality is poor.",2024-09-11T15:28:31.202385
R00006395,O00003083,P000169,U000140,4,Customer service was helpful.,2024-06-29T01:58:14.932880
R00009354,O00004529,P000404,U000360,4,Item arrived damaged.,2025-04-28T09:39:33.242726
R00006163,O00002964,P000363,U000764,4,Works perfectly!,2024-05-14T04:25:26.816607
R00015946,O00007618,P000050,U000384,4,Highly recommend this brand.,2024-10-03T12:04:32.580287
R00007971,O00003835,P000372,U000508,4,Value for money.,2024-02-06T02:39:48.766546
R00001204,O00000570,P000166,U000508,4,"Excellent product, will buy again.",2024-05-13T13:01:17.976168
R00006462,O00003116,P000039,U000619,4,Works perfectly!,2024-05-06T13:16:47.537214
R00009260,O00004484,P000075,U000777,2,Works perfectly!,2024-12-09T12:09:22.854035
R00013944,O00006686,P000284,U000820,3,Works perfectly!,2025-08-21T00:09:34.478512
R00013740,O00006588,P000389,U000534,4,Fast shipping and good packaging.,2025-10-30T03:15:37.656436
R00015273,O00007310,P000062,U000952,2,Value for money.,2025-04-17T21:44:04.500539
R00000884,O00000415,P000192,U000338,3,"Not as expected, quality is poor.",2024-08-17T05:36:44.788518
R00008021,O00003859,P000257,U000600,4,Color was different from images.,2025-04-20T15:16:09.563781
R00004423,O00002110,P000441,U000237,4,Decent product for the price.,2025-04-06T21:23:54.356516
R00002339,O00001114,P000288,U000673,3,Works perfectly!,2025-09-18T05:03:08.052698
R00007403,O00003554,P000174,U000178,5,Works perfectly!,2024-04-04T11:08:17.755583
R00001855,O00000893,P000279,U000915,5,Works perfectly!,2024-07-16T04:50:29.850839
R00006222,O00002994,P000172,U000745,3,"Excellent product, will buy again.",2024-03-06T08:58:57.986611
R00016115,O00007687,P000429,U000217,4,Value for money.,2024-07-16T20:45:23.195210
R00009793,O00004714,P000088,U000335,3,Color was different from images.,2024-04-14T22:15:21.788986
R00010422,O00005010,P000478,U000724,2,Customer service was helpful.,2024-10-03T03:23:56.172075
R00012587,O00006033,P000410,U000731,3,Item arrived damaged.,2024-11-24T14:14:24.366369
R00003363,O00001616,P000208,U000497,5,Works perfectly!,2024-03-11T12:26:13.031571
R00014517,O00006960,P000193,U000110,3,"Excellent product, will buy again.",2024-02-21T13:34:02.021407
R00009291,O00004500,P000318,U000074,4,Works perfectly!,2024-08-06T17:09:20.088045
R00012577,O00006028,P000189,U000967,4,Decent product for the price.,2025-02-06T18:07:30.479414
R00005702,O00002755,P000422,U000550,5,Fast shipping and good packaging.,2024-04-06T21:36:49.264579
R00000982,O00000457,P000411,U000881,5,Color was different from images.,2024-03-06T06:52:56.028441
R00010909,O00005235,P000418,U000423,4,"Excellent product, will buy again.",2025-08-11T04:23:08.362130
R00013477,O00006458,P000364,U000980,1,Highly recommend this brand.,2024-10-17T07:11:41.239321
R00012837,O00006155,P000305,U000146,4,Value for money.,2024-06-19T21:31:02.649175
R00002107,O00001011,P000208,U000681,3,Value for money.,2025-08-03T13:58:31.564107
R00014501,O00006953,P000352,U000522,5,Decent product for the price.,2024-12-21T04:56:24.799421
R00013271,O00006363,P000026,U000807,4,Decent product for the price.,2024-03-29T01:08:58.163228
R00012260,O00005884,P000105,U000516,3,Item arrived damaged.,2025-08-06T08:53:14.234640
R00010983,O00005268,P000169,U000928,4,Customer service was helpful.,2024-07-09T01:36:06.237114
R00000379,O00000178,P000481,U000674,3,Customer service was helpful.,2024-01-22T13:13:17.345203
R00015584,O00007453,P000136,U000191,3,Fast shipping and good packaging.,2024-08-06T13:10:35.653557
R00002838,O00001368,P000353,U000678,3,Customer service was helpful.,2025-08-17T10:30:16.739870
R00008854,O00004275,P000405,U000091,3,Value for money.,2025-02-05T13:56:07.748974
R00005204,O00002506,P000251,U000117,4,Decent product for the price.,2024-05-05T23:39:01.303307
R00010548,O00005068,P000464,U000062,3,Decent product for the price.,2024-04-30T10:52:12.776535
R00005403,O00002600,P000416,U000046,5,Color was different from images.,2024-09-11T17:56:46.125470
