order_id,user_id,order_datetime,num_items,subtotal,shipping_fee,tax,discount_total,total,payment_method,order_status,shipping_city,shipping_country
O00006392,U000828,2024-05-10T07:08:40.580447,4,250.84,0.0,19.03,0.0,269.87,Paypal,returned,Williamsmouth,Aruba
O00006393,U000460,2024-10-05T15:48:27.198573,2,61.81,10.3,4.04,4.45,76.15,COD,returned,Vasquezburgh,Norfolk Island
O00006394,U000238,2025-09-30T00:39:00.741143,1,272.17,0.0,21.45,0.0,293.62,UPI,cancelled,Sylviamouth,Hungary
O00006395,U000629,2025-05-21T17:59:07.521083,1,104.25,0.0,7.42,0.0,111.67,Credit Card,completed,Sandramouth,United States of America
O00006396,U000243,2024-01-23T21:41:50.979488,1,21.85,11.52,2.25,0.0,35.62,COD,cancelled,New Mark,Sri Lanka
O00006397,U000530,2024-06-19T02:01:10.397460,2,548.82,0.0,50.55,0.0,599.37,Paypal,cancelled,Lopezstad,Tunisia
O00006398,U000603,2024-07-31T01:24:33.606240,2,130.3,0.0,9.61,0.0,139.91,UPI,returned,South Rebekah,Grenada
O00006399,U000611,2024-07-19T05:52:03.269694,2,1161.97,0.0,116.26,0.0,1278.23,Gift Card,cancelled,Brittanyville,India
O00006400,U000712,2024-06-30T08:15:40.800969,4,592.41,0.0,56.43,0.0,648.84,Gift Card,processing,Washingtonland,Greece
O00006401,U000002,2024-05-22T05:05:16.675364,2,179.15,0.0,21.49,54.91,200.64,Paypal,shipped,Lawrencetown,Cyprus
O00006402,U000993,2024-03-14T17:20:23.997633,1,186.65,0.0,20.4,0.0,207.05,Debit Card,returned,New Meganburgh,Marshall Islands
O00006403,U000196,2024-07-25T01:26:54.182577,6,665.12,0.0,74.08,18.84,739.2,Debit Card,returned,Lake Albertburgh,Lebanon
O00006404,U000780,2025-03-29T16:29:52.447965,3,450.64,0.0,35.71,32.5,486.35,Paypal,completed,East Charles,Venezuela
O00006405,U000917,2025-05-03T12:23:58.021307,1,452.34,0.0,35.33,0.0,487.67,Credit Card,shipped,South Kathryntown,Tanzania
O00006406,U000572,2024-10-11T07:53:18.731039,1,94.98,10.15,7.07,29.54,112.2,COD,shipped,South Nicoleville,Zambia
O00006407,U000114,2025-05-22T03:40:05.021024,6,296.03,0.0,20.46,0.0,316.49,Paypal,cancelled,Hayeston,Georgia
O00006408,U000144,2025-04-06T13:28:13.138142,3,247.95,0.0,27.88,0.0,275.83,Debit Card,processing,East Teresaland,Swaziland
O00006409,U000987,2025-03-26T02:15:55.252024,1,180.49,0.0,17.52,30.89,198.01,Credit Card,processing,Jacquelineborough,Albania
O00006410,U000195,2025-06-18T11:58:13.765175,3,509.66,0.0,33.0,0.0,542.66,COD,returned,Stevensbury,Holy See (Vatican City State)
O00006411,U000434,2025-01-04T13:06:35.054114,4,709.02,0.0,69.43,8.88,778.45,COD,completed,Deanberg,Mexico
O00006412,U000233,2024-01-20T03:58:58.658317,1,321.98,0.0,21.51,0.0,343.49,Paypal,cancelled,Lake Kevin,United States of America
O00006413,U000032,2025-01-12T16:24:17.912370,1,19.74,9.84,1.21,0.0,30.79,Gift Card,cancelled,Michelleview,Greenland
O00006414,U000688,2025-09-08T16:46:21.619097,2,112.07,0.0,11.17,7.94,123.24,UPI,returned,Johnsland,Turkmenistan
O00006415,U000019,2025-10-11T11:39:42.308030,1,717.46,0.0,72.28,0.0,789.74,Gift Card,cancelled,Lake Yvettetown,Bolivia
O00006416,U000771,2024-08-02T15:13:07.741714,1,70.68,6.06,6.0,0.0,82.74,Gift Card,returned,North Joseph,Anguilla
O00006417,U000989,2025-04-29T04:00:23.547870,1,530.7,0.0,42.98,0.0,573.68,UPI,cancelled,North Brittany,Mauritius
O00006418,U000758,2024-04-06T08:29:38.180070,2,235.71,0.0,21.59,0.0,257.3,COD,processing,Lake Kristenberg,Togo
O00006419,U000553,2025-08-11T11:35:41.585487,1,13.12,5.26,0.68,0.0,19.06,UPI,returned,Franciscoton,Tanzania
O00006420,U000556,2024-09-17T21:32:24.185621,1,56.38,7.82,5.83,15.15,70.03,COD,shipped,Kimberlychester,Finland
O00006421,U000668,2025-02-02T11:24:53.843738,1,72.9,5.09,8.14,0.0,86.13,Credit Card,processing,East Juliaview,Kenya
O00006422,U000882,2024-02-04T06:49:11.194225,2,23.91,10.89,2.05,0.0,36.85,COD,shipped,Port Ricardo,Trinidad and Tobago
O00006423,U000196,2025-08-29T02:33:42.847212,1,30.63,3.6,3.36,0.0,37.59,COD,processing,Lake Albertburgh,Lebanon
O00006424,U000281,2025-03-23T05:05:09.687425,6,1086.56,0.0,85.07,0.0,1171.63,UPI,completed,Lindseychester,Paraguay
O00006425,U000467,2025-03-18T07:07:47.430450,1,29.73,9.91,2.2,0.0,41.84,Gift Card,cancelled,Javierport,Korea
O00006426,U000165,2025-10-27T00:55:49.761471,3,337.26,0.0,27.91,0.0,365.17,Debit Card,cancelled,Lake Kellitown,Latvia
O00006427,U000321,2024-10-26T16:44:20.175586,2,1823.2,0.0,194.18,0.0,2017.38,COD,shipped,Floresmouth,Sao Tome and Principe
O00006428,U000915,2024-07-14T15:44:14.035128,1,45.18,7.34,3.3,0.0,55.82,COD,processing,Jonestown,Niger
O00006429,U000251,2024-11-14T14:50:20.004421,2,198.64,0.0,10.41,0.0,209.05,Paypal,cancelled,Jodibury,Mongolia
O00006430,U000387,2024-05-08T19:31:15.545331,2,225.52,0.0,25.66,22.47,251.18,Gift Card,returned,Joelfort,Colombia
O00006431,U000163,2024-01-26T16:15:16.327552,1,1004.12,0.0,51.67,0.0,1055.79,Gift Card,returned,West Stephanieland,French Guiana
O00006432,U000592,2024-05-22T03:53:25.227478,1,300.34,0.0,20.3,0.0,320.64,Gift Card,cancelled,South Saraview,Iceland
O00006433,U000921,2024-08-05T21:06:09.848713,2,138.8,0.0,14.66,10.4,153.46,Paypal,completed,East Kimberlyport,Montenegro
O00006434,U000590,2024-04-16T03:12:03.779434,3,625.74,0.0,71.1,36.42,696.84,UPI,processing,Natashaberg,Egypt
O00006435,U000247,2025-01-02T00:11:37.929060,2,997.22,0.0,53.9,66.94,1051.12,Debit Card,shipped,West Eric,Togo
O00006436,U000100,2025-06-25T07:12:45.550697,3,185.42,0.0,17.69,0.0,203.11,UPI,shipped,Lake Sandra,Holy See (Vatican City State)
O00006437,U000731,2024-09-07T18:18:49.949803,1,294.27,0.0,27.69,0.0,321.96,Debit Card,shipped,Parkershire,Hungary
O00006438,U000053,2024-02-02T02:25:49.080684,3,251.13,0.0,19.94,69.55,271.07,Gift Card,completed,Christinaside,Saint Martin
O00006439,U000138,2024-04-20T19:10:45.004860,3,455.3,0.0,33.81,0.0,489.11,Gift Card,returned,North Douglas,Philippines
O00006440,U000269,2025-01-17T09:55:54.463012,4,836.88,0.0,97.71,7.11,934.59,Debit Card,completed,Port Daniel,United States Virgin Islands
O00006441,U000967,2025-10-07T21:57:28.879460,5,441.01,0.0,32.25,5.0,473.26,COD,completed,Harperside,South Africa
O00006442,U000444,2024-10-15T17:35:33.432915,3,366.35,0.0,28.14,94.96,394.49,Gift Card,returned,Henryberg,Timor-Leste
O00006443,U000443,2024-08-19T10:11:48.882473,1,119.41,0.0,6.29,0.0,125.7,Gift Card,completed,Lake Anthony,Djibouti
O00006444,U000443,2024-11-02T17:50:54.514710,1,86.06,4.76,9.47,0.0,100.29,Debit Card,completed,Lake Anthony,Djibouti
O00006445,U000402,2024-08-18T08:29:00.690483,3,723.21,0.0,86.34,0.0,809.55,Gift Card,returned,Justinside,Sri Lanka
O00006446,U000654,2025-08-19T13:03:38.931553,1,38.71,7.53,2.04,0.0,48.28,Credit Card,shipped,Lake Angel,Tonga
O00006447,U000193,2025-09-22T20:10:27.688624,4,1660.16,0.0,144.79,41.82,1804.95,COD,cancelled,Hopkinstown,Papua New Guinea
O00006448,U000665,2024-04-19T02:04:25.748181,1,45.25,4.5,2.45,4.29,52.2,Debit Card,processing,Johnmouth,Korea
O00006449,U000230,2024-05-17T12:18:10.743662,5,1238.66,0.0,124.92,37.66,1363.58,UPI,completed,Port Kimland,Greece
O00006450,U000100,2024-12-21T21:28:26.474530,1,236.42,0.0,23.98,0.0,260.4,Gift Card,returned,Lake Sandra,Holy See (Vatican City State)
O00006451,U000817,2024-04-14T20:52:06.278038,2,199.54,0.0,15.96,0.0,215.5,Paypal,processing,Colemanchester,Ghana
O00006452,U000588,2025-06-26T13:18:00.577405,1,112.52,0.0,9.21,0.0,121.73,Paypal,shipped,Markshire,British Virgin Islands
O00006453,U000952,2024-01-07T08:59:06.882750,2,164.81,0.0,17.53,0.0,182.34,Debit Card,shipped,Port Ryanburgh,Trinidad and Tobago
O00006454,U000676,2024-01-12T02:37:26.397659,1,11.42,10.9,0.83,0.0,23.15,COD,returned,North Territon,Mozambique
O00006455,U000865,2024-08-13T20:23:00.973594,3,187.6,0.0,20.32,0.0,207.92,Credit Card,processing,Stuartfort,Pakistan
O00006456,U000094,2025-01-27T08:29:42.519415,1,534.16,0.0,53.48,0.0,587.64,COD,cancelled,West Micheleberg,Solomon Islands
O00006457,U000544,2024-03-14T17:45:42.718419,2,110.74,0.0,9.64,0.0,120.38,COD,shipped,East Ericaville,Lesotho
O00006458,U000980,2024-05-19T19:36:50.028064,5,2002.72,0.0,137.23,11.24,2139.95,Debit Card,completed,North Donald,Nauru
O00006459,U000529,2024-01-07T19:31:00.820353,2,149.65,0.0,9.31,0.0,158.96,Gift Card,completed,Kennethland,Bulgaria
O00006460,U000303,2024-01-16T00:36:11.171879,1,1827.54,0.0,213.29,194.46,2040.83,Gift Card,returned,Port Christopher,Germany
O00006461,U000596,2024-05-14T22:21:38.594384,1,75.1,7.3,4.82,0.0,87.22,UPI,processing,Port Brooke,Maldives
O00006462,U000592,2024-10-06T06:30:46.419221,1,17.16,5.97,1.71,0.0,24.84,Gift Card,cancelled,South Saraview,Iceland
O00006463,U000695,2024-10-28T15:00:58.248774,3,726.38,0.0,43.49,18.84,769.87,UPI,cancelled,West Rachelport,Estonia
O00006464,U000079,2025-05-17T02:22:55.032630,1,441.37,0.0,32.85,191.69,474.22,Debit Card,completed,South Garrettport,Senegal
O00006465,U000226,2024-03-25T00:47:59.105368,1,21.82,11.64,2.59,0.0,36.05,Debit Card,cancelled,Martinberg,Tokelau
O00006466,U000717,2025-09-08T05:14:06.354489,3,193.78,0.0,20.31,0.0,214.09,UPI,returned,Marcusborough,Botswana
O00006467,U000307,2025-06-19T18:52:10.802318,2,623.09,0.0,66.64,0.0,689.73,UPI,completed,Ryanberg,Mali
O00006468,U000346,2024-09-06T19:07:29.537831,2,395.83,0.0,39.56,0.0,435.39,UPI,completed,Lake Melaniestad,Myanmar
O00006469,U000460,2025-07-11T23:55:40.800326,2,1444.92,0.0,102.85,55.04,1547.77,UPI,cancelled,Vasquezburgh,Norfolk Island
O00006470,U000441,2024-10-26T06:38:59.751501,2,315.57,0.0,32.98,113.36,348.55,Gift Card,cancelled,New Amandaville,Ghana
O00006471,U000081,2024-10-18T23:28:03.574828,2,514.07,0.0,29.51,67.56,543.58,COD,processing,Port Stevenport,Equatorial Guinea
O00006472,U000042,2025-06-14T17:16:06.141483,1,147.59,0.0,17.34,0.0,164.93,UPI,shipped,Karenview,Korea
O00006473,U000482,2025-02-21T00:23:02.344359,1,191.1,0.0,21.6,0.0,212.7,Debit Card,returned,Gonzalezmouth,Morocco
O00006474,U000929,2024-08-25T14:28:57.869923,1,8.96,6.34,1.03,0.0,16.33,Gift Card,cancelled,New Raymond,French Guiana
O00006475,U000143,2025-07-10T15:50:41.521761,1,289.14,0.0,23.6,0.0,312.74,Credit Card,completed,Tannerside,Micronesia
O00006476,U000409,2024-06-19T09:36:38.636345,1,83.09,3.56,6.45,0.0,93.1,Gift Card,processing,Barkerberg,Armenia
O00006477,U000276,2025-05-26T21:36:58.244421,4,571.15,0.0,32.59,0.0,603.74,Gift Card,cancelled,New Shellyland,Saint Martin
O00006478,U000823,2024-04-28T17:10:25.427294,2,453.43,0.0,32.54,0.0,485.97,COD,processing,West Danielton,Puerto Rico
O00006479,U000197,2025-03-14T23:02:56.914138,3,351.6,0.0,22.15,0.0,373.75,Debit Card,returned,Nelsonland,Croatia
O00006480,U000467,2024-05-24T01:21:48.709219,2,218.84,0.0,19.19,0.0,238.03,COD,shipped,Javierport,Korea
O00006481,U000232,2024-02-23T12:25:08.900947,4,142.2,0.0,10.83,0.0,153.03,Gift Card,shipped,Lake Kristenmouth,Aruba
O00006482,U000707,2025-09-10T00:02:42.288469,1,122.58,0.0,14.49,44.78,137.07,UPI,cancelled,Reneefort,Malta
O00006483,U000605,2025-09-14T14:25:14.760947,1,172.53,0.0,17.56,0.0,190.09,Credit Card,completed,Jenniferchester,Benin
O00006484,U000775,2025-05-17T13:05:59.474736,1,253.53,0.0,25.53,0.0,279.06,COD,returned,East Nicholas,Cape Verde
O00006485,U000808,2025-01-15T09:24:26.256634,6,1412.23,0.0,169.03,0.0,1581.26,Credit Card,processing,Lake Alisontown,Iraq
O00006486,U000161,2024-06-25T16:30:04.208829,1,79.35,6.73,7.67,0.0,93.75,UPI,cancelled,Chelseaborough,Guinea
O00006487,U000512,2024-11-29T13:02:11.874160,1,43.02,3.99,3.08,0.0,50.09,Gift Card,cancelled,North Benjamin,Saint Vincent and the Grenadines
O00006488,U000595,2024-06-09T17:33:35.187749,4,1813.01,0.0,172.18,2.63,1985.19,UPI,returned,Lake Scott,Norway
O00006489,U000522,2024-05-28T06:44:22.695363,2,1093.65,0.0,72.29,0.0,1165.94,COD,returned,South Zacharyland,Cayman Islands
O00006490,U000479,2025-05-05T05:59:07.139353,1,35.16,9.93,3.44,3.38,48.53,COD,completed,Bradleymouth,Jersey
O00006491,U000831,2025-10-12T07:41:53.308385,2,1108.94,0.0,114.75,0.0,1223.69,Credit Card,returned,Port Jennifer,Sri Lanka
O00006492,U000146,2024-03-31T03:47:33.915831,2,1174.06,0.0,91.38,0.0,1265.44,UPI,cancelled,Lake Stephanie,El Salvador
O00006493,U000256,2024-03-27T21:44:52.729380,2,92.89,6.49,5.19,11.67,104.57,COD,cancelled,East Kimberly,Western Sahara
O00006494,U000911,2024-07-21T11:13:11.640632,1,39.36,5.2,4.22,0.0,48.78,Debit Card,shipped,Austinmouth,Mozambique
O00006495,U000812,2024-02-16T13:57:07.872201,3,379.11,0.0,32.82,18.79,411.93,Gift Card,processing,Cruzstad,Denmark
O00006496,U000265,2025-10-26T23:43:28.868556,4,2216.55,0.0,133.32,0.0,2349.87,UPI,returned,Morenoshire,Azerbaijan
O00006497,U000010,2025-02-01T18:21:30.147062,1,53.57,6.79,3.03,11.55,63.39,COD,shipped,Kaylamouth,Turks and Caicos Islands
O00006498,U000022,2025-05-22T02:48:15.587492,2,267.84,0.0,24.96,0.0,292.8,Paypal,shipped,Lake Michellefurt,Bangladesh
O00006499,U000504,2025-11-14T14:10:43.395905,5,627.72,0.0,44.65,0.0,672.37,Gift Card,completed,South Tiffanyborough,Kazakhstan
O00006500,U000591,2025-06-11T01:43:13.656984,3,149.42,0.0,16.35,0.0,165.77,Credit Card,shipped,West Angela,Portugal
O00006501,U000924,2024-03-03T03:40:20.370496,6,1688.4,0.0,102.66,0.0,1791.06,Debit Card,shipped,West Tinachester,Barbados
O00006502,U000044,2025-05-05T21:45:07.793977,3,762.71,0.0,56.16,8.67,818.87,Credit Card,cancelled,Priceshire,Syrian Arab Republic
O00006503,U000476,2025-10-17T00:09:21.340279,1,45.98,11.58,4.1,0.0,61.66,Gift Card,shipped,Kristinamouth,United States Virgin Islands
O00006504,U000813,2025-03-28T18:02:09.405982,1,57.56,5.39,2.91,0.0,65.86,Credit Card,processing,Michaelmouth,Bosnia and Herzegovina
O00006505,U000525,2024-03-31T13:31:24.761360,3,277.44,0.0,31.74,0.0,309.18,Gift Card,shipped,West Derekmouth,Antigua and Barbuda
O00006506,U000263,2024-02-05T15:35:19.313330,1,643.02,0.0,40.35,0.0,683.37,Debit Card,returned,West Patrickchester,Bahamas
O00006507,U000160,2024-09-12T08:05:27.121358,3,274.11,0.0,20.06,0.0,294.17,Credit Card,shipped,New Jared,Bahamas
O00006508,U000132,2024-10-27T12:18:50.226015,3,1214.11,0.0,81.74,135.56,1295.85,UPI,cancelled,West Amyburgh,Burkina Faso
O00006509,U000426,2025-08-24T00:18:47.131601,1,19.27,6.03,1.31,0.0,26.61,Gift Card,completed,Lake Denise,Trinidad and Tobago
O00006510,U000115,2024-10-09T21:26:47.653477,1,403.97,0.0,43.78,0.0,447.75,Credit Card,completed,South Reginashire,Mozambique
O00006511,U000130,2025-07-22T15:02:20.292696,1,319.04,0.0,35.71,0.0,354.75,Paypal,returned,Carloshaven,Belize
O00006512,U000269,2025-03-27T19:39:07.168089,2,55.26,7.62,4.39,0.0,67.27,COD,shipped,Port Daniel,United States Virgin Islands
O00006513,U000112,2025-01-08T18:45:42.566269,1,54.3,4.48,4.79,0.0,63.57,Debit Card,completed,Port Katherine,Netherlands
O00006514,U000532,2025-05-14T01:53:25.125776,2,712.52,0.0,60.33,0.0,772.85,Debit Card,cancelled,Pamelaville,Malaysia
O00006515,U000062,2025-10-17T13:46:28.229756,1,10.77,5.93,0.67,0.0,17.37,Debit Card,returned,Torreston,Tokelau
O00006516,U000373,2025-07-22T21:08:19.354017,1,131.59,0.0,9.22,0.0,140.81,COD,processing,New Richard,Bolivia
O00006517,U000262,2024-11-21T18:43:41.969128,1,107.39,0.0,10.36,48.65,117.75,Paypal,cancelled,Seanberg,Falkland Islands (Malvinas)
O00006518,U000220,2025-03-11T01:35:55.784919,1,68.2,7.64,6.75,0.0,82.59,Paypal,returned,Carlsonshire,Iceland
O00006519,U000976,2024-12-04T17:04:32.898444,5,713.65,0.0,50.31,141.89,763.96,Gift Card,cancelled,North Jill,Netherlands
O00006520,U000190,2025-07-18T04:34:40.454015,2,117.46,0.0,13.16,0.0,130.62,UPI,cancelled,Phillipsborough,Mozambique
O00006521,U000491,2024-10-10T02:54:36.888924,2,304.13,0.0,29.09,0.0,333.22,Paypal,processing,Huntfort,Latvia
O00006522,U000096,2025-03-01T15:39:13.108025,1,5.36,8.26,0.6,0.0,14.22,Credit Card,completed,South Williamton,Nauru
O00006523,U000623,2025-07-23T08:45:17.352536,2,104.08,0.0,6.19,0.0,110.27,Gift Card,shipped,Ballardland,Portugal
O00006524,U000375,2025-10-02T00:42:02.014912,3,341.97,0.0,29.11,0.0,371.08,Paypal,cancelled,Jenniferton,Nicaragua
O00006525,U000478,2024-05-05T02:06:16.156308,1,219.94,0.0,20.26,0.0,240.2,COD,completed,Garzabury,Kyrgyz Republic
O00006526,U000141,2024-06-29T09:03:27.841307,2,118.67,0.0,9.98,0.0,128.65,Paypal,completed,East Melissamouth,Cook Islands
O00006527,U000809,2024-09-21T05:47:07.939703,3,450.52,0.0,53.14,14.86,503.66,COD,processing,Port Christopher,Bulgaria
O00006528,U000427,2025-03-13T15:15:53.698128,1,159.49,0.0,9.83,0.0,169.32,UPI,completed,West Wayne,Mongolia
O00006529,U000731,2024-06-04T12:50:03.425552,3,548.12,0.0,42.33,6.45,590.45,COD,returned,Parkershire,Hungary
O00006530,U000084,2025-08-19T17:16:18.927511,2,516.25,0.0,41.02,11.38,557.27,Paypal,cancelled,Ericaberg,Comoros
O00006531,U000615,2024-10-28T10:38:01.487886,1,35.48,8.94,3.15,0.0,47.57,Debit Card,processing,Rebeccaberg,Sri Lanka
O00006532,U000321,2025-06-23T09:58:56.993089,3,2190.75,0.0,173.91,13.65,2364.66,Gift Card,completed,Floresmouth,Sao Tome and Principe
O00006533,U000142,2024-11-16T21:44:45.213636,1,76.57,8.21,5.79,0.0,90.57,COD,completed,Melissaburgh,French Guiana
O00006534,U000441,2024-04-11T11:06:56.708123,3,1455.99,0.0,129.03,0.0,1585.02,Credit Card,completed,New Amandaville,Ghana
O00006535,U000305,2024-12-11T23:02:10.732536,1,416.42,0.0,20.82,0.0,437.24,Paypal,cancelled,Lake Nathan,Argentina
O00006536,U000261,2025-09-28T21:29:46.933031,2,336.2,0.0,39.69,0.0,375.89,COD,shipped,South Brentshire,British Virgin Islands
O00006537,U000975,2024-05-03T00:53:20.221079,1,207.18,0.0,21.76,0.0,228.94,UPI,cancelled,Andersonview,Palau
O00006538,U000690,2024-08-04T14:15:21.782269,2,141.96,0.0,11.61,3.3,153.57,Credit Card,processing,Moniquehaven,Norfolk Island
O00006539,U000488,2024-01-28T10:20:05.696097,2,50.46,4.95,3.11,15.11,58.52,UPI,processing,New Tyronebury,Jamaica
O00006540,U000209,2025-10-15T18:10:24.021782,1,43.41,11.53,3.36,0.0,58.3,Credit Card,returned,Chambersberg,Svalbard & Jan Mayen Islands
O00006541,U000122,2025-06-18T20:20:43.151085,3,306.71,0.0,16.79,0.0,323.5,COD,processing,South Cheryl,Philippines
O00006542,U000827,2024-08-22T18:39:45.019953,2,118.43,0.0,13.34,2.33,131.77,Gift Card,cancelled,New Alex,Bahrain
O00006543,U000844,2024-09-26T15:14:06.689686,1,91.08,4.92,9.79,0.0,105.79,COD,returned,Morrowside,Montserrat
O00006544,U000230,2024-12-31T02:28:28.849986,1,24.62,11.42,2.37,0.0,38.41,Gift Card,cancelled,Port Kimland,Greece
O00006545,U000537,2025-05-02T10:13:51.926542,4,596.32,0.0,59.18,0.0,655.5,Gift Card,cancelled,West Robertside,Zambia
O00006546,U000773,2025-09-17T18:18:37.998928,1,69.08,10.06,6.53,0.0,85.67,COD,shipped,Davisstad,Namibia
O00006547,U000797,2025-05-10T16:47:30.010038,3,1227.09,0.0,113.67,0.0,1340.76,Credit Card,processing,Kevinfort,Belarus
O00006548,U000325,2024-04-10T20:15:28.823568,1,351.44,0.0,36.61,0.0,388.05,Debit Card,cancelled,Jacquelineton,Mexico
O00006549,U000187,2024-06-18T05:24:27.041340,2,271.21,0.0,23.13,0.0,294.34,Gift Card,cancelled,East Sharonville,Gabon
O00006550,U000477,2024-06-19T09:17:15.214022,2,397.74,0.0,27.2,0.0,424.94,UPI,cancelled,Cassandraberg,Seychelles
O00006551,U000503,2024-05-08T08:04:34.925611,1,377.21,0.0,40.41,0.0,417.62,Credit Card,shipped,Jonathanland,Puerto Rico
O00006552,U000273,2025-01-27T04:59:26.178171,6,598.21,0.0,54.49,95.51,652.7,Credit Card,returned,Port Jennamouth,North Macedonia
O00006553,U000947,2025-10-05T07:03:37.755157,1,487.46,0.0,44.9,0.0,532.36,Credit Card,processing,Ryanville,Mexico
O00006554,U000916,2025-06-27T09:20:56.846731,3,660.91,0.0,62.06,0.0,722.97,Debit Card,completed,North Rachel,South Africa
O00006555,U000313,2024-03-09T05:09:44.765927,1,300.86,0.0,27.59,0.0,328.45,COD,processing,North Maryfort,Paraguay
O00006556,U000345,2024-02-27T19:44:54.189343,2,222.32,0.0,15.39,0.0,237.71,Paypal,processing,Hayesfurt,Ireland
O00006557,U000234,2025-10-31T20:37:21.031711,2,334.07,0.0,39.12,5.14,373.19,Gift Card,cancelled,South Diana,Reunion
O00006558,U000561,2024-03-22T13:12:39.314369,4,1535.84,0.0,128.79,0.0,1664.63,COD,returned,Anthonyberg,Colombia
O00006559,U000151,2024-11-09T04:42:56.944167,1,28.22,10.88,2.24,1.9,41.34,COD,processing,Wrightburgh,Tonga
O00006560,U000070,2024-12-17T05:49:30.406603,2,24.12,8.09,1.24,0.0,33.45,Gift Card,cancelled,Gutierrezborough,Trinidad and Tobago
O00006561,U000220,2024-06-10T05:21:10.310072,1,246.91,0.0,26.66,0.0,273.57,COD,completed,Carlsonshire,Iceland
O00006562,U000889,2024-08-25T02:41:54.846067,1,184.06,0.0,19.54,0.0,203.6,Credit Card,processing,Cookburgh,Lebanon
O00006563,U000655,2025-04-15T20:07:05.391986,5,1217.31,0.0,88.29,0.0,1305.6,Paypal,cancelled,New Aimeefort,Mauritius
O00006564,U000867,2024-10-11T11:53:05.600138,2,115.9,0.0,8.47,0.0,124.37,UPI,returned,Lisaville,San Marino
O00006565,U000179,2025-09-20T01:23:16.504809,4,848.85,0.0,91.04,47.05,939.89,UPI,completed,Port Andrewport,Syrian Arab Republic
O00006566,U000333,2025-02-24T02:33:18.838504,1,142.25,0.0,13.62,25.47,155.87,Credit Card,cancelled,Dwayneton,Pitcairn Islands
O00006567,U000703,2025-04-03T00:18:42.391672,1,112.25,0.0,8.6,0.0,120.85,Debit Card,returned,Lake Angelaton,Chile
O00006568,U000824,2025-09-01T08:16:56.180151,1,247.01,0.0,17.42,0.0,264.43,UPI,returned,Samanthahaven,Micronesia
O00006569,U000701,2025-09-06T18:49:28.540130,3,304.51,0.0,22.58,11.68,327.09,COD,completed,Farmerside,Sao Tome and Principe
O00006570,U000739,2024-11-06T19:40:12.561302,1,95.55,9.03,10.82,0.0,115.4,Paypal,returned,Port Danaland,Kazakhstan
O00006571,U000218,2024-02-03T20:19:31.024729,3,213.48,0.0,17.74,41.61,231.22,Gift Card,cancelled,Rosemouth,Estonia
O00006572,U000357,2025-07-17T21:00:30.118561,3,108.74,0.0,8.92,0.0,117.66,Debit Card,completed,South Erik,Chad
O00006573,U000434,2024-07-18T06:46:10.240239,4,1137.45,0.0,99.6,0.0,1237.05,Credit Card,processing,Deanberg,Mexico
O00006574,U000949,2024-01-25T15:51:24.982689,2,160.97,0.0,17.4,59.78,178.37,Debit Card,returned,West Annland,Guyana
